PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
110,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,YES,1,10,42,RUN,4,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 4 YARDS TO THE GU46 (ODO, CHIBUIKE).",W
111,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,NO,2,6,46,RUN,4,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 4 YARDS TO THE 50 YARDLINE (PERRY-MARTIN, B;REED, JORDAN).",L
112,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,NO,3,2,50,RUN,-2,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR LOSS OF 2 YARDS TO THE GU48 (PERRY-MARTIN, B).",W
113,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,YES,1,10,-20,RUN,9,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 9 YARDS TO THE DAV29 (BOWERS, W.).",W
114,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,1,-29,RUN,2,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 2 YARDS TO THE DAV31, 1ST DOWN DAV (KESSLER, O.).",L
115,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,-31,RUN,-2,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR LOSS OF 2 YARDS TO THE DAV29 (KESSLER, O.).",L
116,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,12,-29,PASS,33,"TURNER, ELI","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO TURNER, ELI FOR 33 YARDS TO THE GU38, 1ST DOWN DAV, OUT-OF-BOUNDS (DEEN, C.).",W
117,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,38,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE GU36 (TATE, K.;FONTENEAUX, J.).",L
118,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,8,36,PENALTY DAV,0,n/a,n/a,"STORY, JAMES RUSH FOR 24 YARDS TO THE GU12, OUT-OF-BOUNDS, PENALTY DAV HOLDING (STAPLES, JALEN) 20 YARDS TO THE GU32.",L
119,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,4,32,OTHER,0,n/a,n/a,2ND AND 4.,n/a
120,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,4,32,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE GU29 (KESSLER, O.).",W
121,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,1,29,RUN,19,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 19 YARDS TO THE GU10, 1ST DOWN DAV (DEEN, C.).",W
122,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,10,RUN,2,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 2 YARDS TO THE GU8 (IKOTT, G.).",L
123,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,8,8,RUN,5,"BROWN, KEYLAN",n/a,"BROWN, KEYLAN RUSH FOR 5 YARDS TO THE GU3 (HONORE, J.).",W
124,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,3,3,PENALTY OPP,0,n/a,n/a,PENALTY GU SUBSTITUTION INFRACTION 1 YARDS TO THE GU2.,W
125,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,2,2,RUN,2,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 2 YARDS TO THE GU0, TOUCHDOWN, CLOCK 04:54.",W
126,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,YES,1,10,29,PENALTY DAV,0,n/a,n/a,"JOHNSON, G. PASS INCOMPLETE TO CRAYTON, C., PENALTY DAV PASS INTERFERENCE (BOLDEN, JAYLON) 15 YARDS TO THE GU44, 1ST DOWN GU, NO PLAY.",L
127,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,1,10,44,RUN,3,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 3 YARDS TO THE GU47 (PERRY-MARTIN, B;HILL, HARRISON).",W
128,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,2,7,47,PASS,0,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO CRAYTON, C..",W
129,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,3,7,47,PASS,5,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 5 YARDS TO THE DAV48 (VELA, CADE).",W
130,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,4,2,-48,RUN,1,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 1 YARD TO THE DAV47 (HATALOWICH, G.).",W
131,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,YES,1,10,-47,RUN,0,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR NO GAIN TO THE DAV47 (KESSLER, O.).",L
132,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,2,10,-47,RUN,4,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 4 YARDS TO THE GU49 (REDDICK, X.).",W
133,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,3,6,49,RUN,4,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 4 YARDS TO THE GU45 (WILSON, A.).",L
134,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,4,2,45,RUN,3,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 3 YARDS TO THE GU42, 1ST DOWN DAV (DEEN, C.;TATE, K.).",W
135,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,1,10,42,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE GU41 (KESSLER, O.).",L
136,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,2,9,41,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE GU36 (REDDICK, X.).",W
137,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,3,4,36,RUN,0,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR NO GAIN TO THE GU36 (WALTON, R.).",L
138,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,4,4,36,RUN,6,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 6 YARDS TO THE GU30, 1ST DOWN DAV (BOWERS, W.).",W
139,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,1,10,30,OTHER,0,n/a,n/a,"END OF GAME, CLOCK 00:00.",n/a
0,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,YES,1,10,-27,RUN,14,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 14 YARDS TO THE DAV41, 1ST DOWN DAV (COULTER, E.).",W
1,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,1,10,-41,RUN,5,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 5 YARDS TO THE DAV46 (GRUNSHIE, M.).",W
2,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,2,5,-46,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE DAV49 (TEMPLAR, JOHN).",W
3,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,3,2,-49,RUN,7,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR 7 YARDS TO THE VUL44, 1ST DOWN DAV (AUSTIN, ANDREW;LEE, CALLOWAY).",W
4,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,1,10,44,PASS,25,"LOUTHAN, HUNTER","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO LOUTHAN, HUNTER FOR 25 YARDS TO THE VUL19, 1ST DOWN DAV (PLAYER 18;COULTER, E.).",W
5,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,1,10,19,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE VUL16 (TEMPLAR, JOHN).",L
6,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,2,7,16,RUN,13,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 13 YARDS TO THE VUL3, 1ST DOWN DAV, OUT-OF-BOUNDS (GRUNSHIE, M.).",W
7,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,15:00,NO,1,3,3,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE VUL0, TOUCHDOWN, CLOCK 11:38.",L
8,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,11:32,YES,1,10,18,RUN,-3,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR LOSS OF 3 YARDS TO THE VUL15 (PERRY-MARTIN, B;COLLINS, TONY).",W
9,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,11:32,NO,2,13,15,RUN,4,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR 4 YARDS TO THE VUL19 (COLLINS, TONY;PERRY-MARTIN, B).",L
10,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,11:32,NO,3,9,19,PENALTY DAV,0,n/a,n/a,"BROWN, SHERMAN PASS INCOMPLETE TO REMBERT, J., PENALTY DAV OFFSIDE (HILL, HARRISON) 5 YARDS TO THE VUL24, NO PLAY.",L
11,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,11:32,NO,3,4,24,PASS,0,"NEWMAN, TOMAS","BROWN, SHERMAN","BROWN, SHERMAN PASS INCOMPLETE TO NEWMAN, TOMAS.",W
12,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,YES,1,10,-46,PASS,0,"LOUTHAN, HUNTER","PHELPS, TYLER","PHELPS, TYLER PASS INCOMPLETE TO LOUTHAN, HUNTER.",L
13,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,2,10,-46,PENALTY DAV,0,n/a,n/a,"PHELPS, TYLER RUSH FOR 4 YARDS TO THE 50 YARDLINE (AUSTIN, ANDREW), PENALTY DAV ILLEGAL BLOCK (SHAW, KAHLEEL) 13 YARDS TO THE DAV33, NO PLAY.",L
14,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,2,23,-33,PASS,12,"STAPLES, JALEN","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO STAPLES, JALEN FOR 12 YARDS TO THE DAV45, OUT-OF-BOUNDS (STOKES, KIER).",W
15,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,3,11,-45,PASS,11,"STAPLES, JALEN","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO STAPLES, JALEN FOR 11 YARDS TO THE VUL44, 1ST DOWN DAV, OUT-OF-BOUNDS.",W
16,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,1,10,44,RUN,12,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 12 YARDS TO THE VUL32, 1ST DOWN DAV, OUT-OF-BOUNDS (GRUNSHIE, M.).",W
17,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,1,10,32,RUN,1,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 1 YARD TO THE VUL31 (LEE, CALLOWAY;AUSTIN, ANDREW).",L
18,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,2,9,31,RUN,7,"TURNER, ELI",n/a,"TURNER, ELI RUSH FOR 7 YARDS TO THE VUL24, OUT-OF-BOUNDS.",W
19,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,3,2,24,RUN,6,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 6 YARDS TO THE VUL18, 1ST DOWN DAV (SIMMONS, KEVIN).",W
20,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,1,10,18,PASS,0,"SHAW, KAHLEEL","PHELPS, TYLER","PHELPS, TYLER PASS INCOMPLETE TO SHAW, KAHLEEL.",L
21,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,2,10,18,RUN,0,"TABOR, PAT",n/a,"TABOR, PAT RUSH FOR NO GAIN TO THE VUL18 (COULTER, E.).",W
22,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,3,10,18,PASS,17,"TURNER, ELI","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO TURNER, ELI FOR 17 YARDS TO THE VUL1, 1ST DOWN DAV (HARPER, KHALIF).",W
23,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,1,1,1,PENALTY DAV,0,n/a,n/a,"PENALTY DAV FALSE START (IDRIS, ZACH) 5 YARDS TO THE VUL6.",L
24,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,1,6,6,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE VUL3 (LEE, CALLOWAY).",L
25,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,2,3,3,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE VUL2 (PLAYER 18).",L
26,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,3,2,2,PASS,0,"DURHAM, VINCENT","PHELPS, TYLER","PHELPS, TYLER PASS INCOMPLETE TO DURHAM, VINCENT (LEE, CALLOWAY).",L
27,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,10:20,NO,4,2,2,OTHER,0,n/a,n/a,"BONOFFSKI, C. FIELD GOAL ATTEMPT FROM 19 GOOD, CLOCK 03:56.",n/a
28,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,YES,1,10,33,RUN,10,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR 10 YARDS TO THE VUL43, 1ST DOWN VUL (BOLDEN, JAYLON;ALEXANDER, JAKE).",L
29,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,1,10,43,PASS,0,"GRAY, JOSHUA","BROWN, SHERMAN","BROWN, SHERMAN PASS INCOMPLETE TO GRAY, JOSHUA.",W
30,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,2,10,43,RUN,4,"BROWN, SHERMAN",n/a,"BROWN, SHERMAN RUSH FOR 4 YARDS TO THE VUL47 (HATALOWICH, G.;SOLOMAN, TYLER).",L
31,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,3,6,47,PASS,10,"REMBERT, J.","BROWN, SHERMAN","BROWN, SHERMAN PASS COMPLETE TO REMBERT, J. FOR 10 YARDS TO THE DAV43, 1ST DOWN VUL (HATALOWICH, G.).",L
32,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,1,10,-43,RUN,1,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR 1 YARD TO THE DAV42 (ODO, CHIBUIKE).",W
33,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,2,9,-42,RUN,-22,TEAM,n/a,TEAM RUSH FOR LOSS OF 22 YARDS TO THE VUL36.,W
34,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,03:47,NO,3,31,36,PASS,0,"NEWMAN, TOMAS","BROWN, SHERMAN","BROWN, SHERMAN PASS INCOMPLETE TO NEWMAN, TOMAS (ALEXANDER, JAKE).",W
35,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,1,00:22,YES,1,10,-19,RUN,-1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR LOSS OF 1 YARD TO THE DAV18 (LEE, CALLOWAY;PLAYER 52).",L
36,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,00:22,NO,2,11,-18,RUN,1,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 1 YARD TO THE DAV19 (DAVIS, MARCUS).",W
37,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,00:22,NO,3,10,-19,PASS,0,"SHAW, KAHLEEL,","PHELPS, TYLER","PHELPS, TYLER PASS INCOMPLETE TO SHAW, KAHLEEL, PENALTY DAV FALSE START DECLINED.",L
38,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,14:02,YES,1,10,36,PENALTY OPP,0,n/a,n/a,PENALTY VUL DELAY OF GAME 4 YARDS TO THE VUL32.,W
39,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,14:02,NO,1,14,32,PASS,0,"THE VUL0,","BROWN, SHERMAN","BROWN, SHERMAN PASS INTERCEPTED BY MCCALL, R. AT THE VUL46, MCCALL, R. RETURN 46 YARDS TO THE VUL0, TOUCHDOWN, CLOCK 13:49.",W
40,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,13:40,YES,1,10,34,RUN,-1,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR LOSS OF 1 YARD TO THE VUL33 (HILL, HARRISON).",W
41,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,13:40,NO,2,11,33,PASS,2,"NEWMAN, TOMAS","RICHARDSON, J.","RICHARDSON, J. PASS COMPLETE TO NEWMAN, TOMAS FOR 2 YARDS TO THE VUL35, OUT-OF-BOUNDS (ALEXANDER, JAKE).",L
42,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,13:40,NO,3,9,35,PASS,0,"GRAY, JOSHUA","RICHARDSON, J.","RICHARDSON, J. PASS INCOMPLETE TO GRAY, JOSHUA.",W
43,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,YES,1,10,-47,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE VUL48 (SIMMONS, KEVIN;AUSTIN, ANDREW).",W
44,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,2,5,48,RUN,12,"WILLIAMS, COY",n/a,"WILLIAMS, COY RUSH FOR 12 YARDS TO THE VUL36, 1ST DOWN DAV (SIMMONS, KEVIN).",W
45,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,1,10,36,RUN,1,"WILLIAMS, COY",n/a,"WILLIAMS, COY RUSH FOR 1 YARD TO THE VUL35 (TEMPLAR, JOHN;GRUNSHIE, M.).",L
46,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,2,9,35,RUN,12,"SPARKS, DYLAN",n/a,"SPARKS, DYLAN RUSH FOR 12 YARDS TO THE VUL23, 1ST DOWN DAV (PLAYER 18).",W
47,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,1,10,23,RUN,7,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 7 YARDS TO THE VUL16 (SIMMONS, KEVIN).",W
48,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,2,3,16,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE VUL15 (TEMPLAR, JOHN).",L
49,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,3,2,15,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE VUL14 (TEMPLAR, JOHN;PLAYER 52).",L
50,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,4,1,14,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE VUL12, 1ST DOWN DAV (LEE, CALLOWAY;PLAYER 52).",W
51,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,1,10,12,RUN,3,"SPARKS, DYLAN",n/a,"SPARKS, DYLAN RUSH FOR 3 YARDS TO THE VUL9 (PLAYER 52).",L
52,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,2,7,9,PENALTY OPP,0,n/a,n/a,"SPARKS, DYLAN RUSH FOR 1 YARD TO THE VUL8, PENALTY VUL OFFSIDE DEFENSE 5 YARDS TO THE VUL4, NO PLAY.",W
53,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,12:27,NO,2,2,4,RUN,4,"WILLIAMS, COY",n/a,"WILLIAMS, COY RUSH FOR 4 YARDS TO THE VUL0, 1ST DOWN DAV, TOUCHDOWN, CLOCK 06:44.",W
54,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,06:39,YES,1,10,27,PASS,4,"REMBERT, J.","RICHARDSON, J.","RICHARDSON, J. PASS COMPLETE TO REMBERT, J. FOR 4 YARDS TO THE VUL31 (SOLOMAN, TYLER;COLLINS, TONY).",W
55,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,06:39,NO,2,6,31,PASS,-6,"RICHARDSON, J.",n/a,"RICHARDSON, J. SACKED FOR LOSS OF 6 YARDS TO THE VUL25 (ODO, CHIBUIKE).",W
56,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,06:39,NO,3,12,25,PASS,0,"BROWN, SHERMAN","RICHARDSON, J.","RICHARDSON, J. PASS INCOMPLETE TO BROWN, SHERMAN.",W
57,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,YES,1,10,-46,RUN,1,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 1 YARD TO THE DAV47 (LEE, CALLOWAY).",L
58,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,2,9,-47,PASS,7,"SHAW, KAHLEEL","COLOSIMO, LOUIS","COLOSIMO, LOUIS PASS COMPLETE TO SHAW, KAHLEEL FOR 7 YARDS TO THE VUL46, OUT-OF-BOUNDS (PLAYER 18).",W
59,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,3,2,46,RUN,2,"WILLIAMS, COY",n/a,"WILLIAMS, COY RUSH FOR 2 YARDS TO THE VUL44, 1ST DOWN DAV (HARPER, KHALIF).",W
60,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,1,10,44,RUN,1,"SPARKS, DYLAN",n/a,"SPARKS, DYLAN RUSH FOR 1 YARD TO THE VUL43 (SIMMONS, KEVIN).",L
61,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,2,9,43,PENALTY DAV,0,n/a,n/a,"SPARKS, DYLAN RUSH FOR LOSS OF 4 YARDS TO THE VUL47 (HARPER, KHALIF), PENALTY DAV ILLEGAL BLOCK 15 YARDS TO THE DAV42, NO PLAY.",L
62,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,2,24,-42,PASS,0,"TABOR, PAT","COLOSIMO, LOUIS","COLOSIMO, LOUIS PASS INCOMPLETE TO TABOR, PAT (GRUNSHIE, M.).",L
63,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,05:17,NO,3,24,-42,PASS,-1,"WILLIAMS, COY","COLOSIMO, LOUIS","COLOSIMO, LOUIS PASS COMPLETE TO WILLIAMS, COY FOR LOSS OF 1 YARD TO THE DAV41 (LEE, CALLOWAY), PENALTY DAV ILLEGAL MOTION DECLINED.",L
64,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:47,YES,1,10,23,PASS,0,"GRAY, JOSHUA","RICHARDSON, J.","RICHARDSON, J. PASS INCOMPLETE TO GRAY, JOSHUA.",W
65,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:47,NO,2,10,23,PASS,8,"SIDEBE, SAID","RICHARDSON, J.","RICHARDSON, J. PASS COMPLETE TO SIDEBE, SAID FOR 8 YARDS TO THE VUL31 (ROSS, KENDAHL).",L
66,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:47,NO,3,2,31,PASS,0,"SIDEBE, SAID","RICHARDSON, J.","RICHARDSON, J. PASS INCOMPLETE TO SIDEBE, SAID.",W
67,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:10,YES,1,10,-42,PENALTY OPP,0,n/a,n/a,PENALTY VUL ILLEGAL PARTICIPATION 5 YARDS TO THE DAV47.,W
68,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:10,NO,1,5,-47,RUN,8,"TABOR, PAT",n/a,"TABOR, PAT RUSH FOR 8 YARDS TO THE VUL45, 1ST DOWN DAV (GRUNSHIE, M.).",W
69,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:10,NO,1,10,45,RUN,6,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 6 YARDS TO THE VUL39 (GRUNSHIE, M.).",W
70,2019,OFFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,02:10,NO,2,4,39,PASS,39,"STAPLES, JALEN","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO STAPLES, JALEN FOR 39 YARDS TO THE VUL0, 1ST DOWN DAV, TOUCHDOWN, CLOCK 01:24.",W
71,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,01:16,YES,1,10,31,RUN,1,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR 1 YARD TO THE VUL32, OUT-OF-BOUNDS (HATALOWICH, G.).",W
72,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,01:16,NO,2,9,32,PASS,6,"REMBERT, J.","RICHARDSON, J.","RICHARDSON, J. PASS COMPLETE TO REMBERT, J. FOR 6 YARDS TO THE VUL38 (ODO, CHIBUIKE;PERRY-MARTIN, B).",L
73,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,01:16,NO,3,3,38,PENALTY OPP,0,n/a,n/a,"RICHARDSON, J. PASS INCOMPLETE TO REMBERT, J., PENALTY VUL HOLDING 10 YARDS TO THE VUL28, NO PLAY.",W
74,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,01:16,NO,3,13,28,RUN,-5,"NEWMAN, TOMAS",n/a,"NEWMAN, TOMAS RUSH FOR LOSS OF 5 YARDS TO THE VUL23 (ODO, CHIBUIKE).",W
75,2019,DEFENSE,9/7/2019,VIRGINIA LYNCHBURG,2,01:16,NO,4,18,23,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
