PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
110,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,YES,1,10,42,RUN,4,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 4 YARDS TO THE GU46 (ODO, CHIBUIKE).",W
111,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,NO,2,6,46,RUN,4,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 4 YARDS TO THE 50 YARDLINE (PERRY-MARTIN, B;REED, JORDAN).",L
112,2019,DEFENSE,8/31/2019,GEORGETOWN,4,11:57,NO,3,2,50,RUN,-2,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR LOSS OF 2 YARDS TO THE GU48 (PERRY-MARTIN, B).",W
113,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,YES,1,10,-20,RUN,9,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 9 YARDS TO THE DAV29 (BOWERS, W.).",W
114,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,1,-29,RUN,2,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 2 YARDS TO THE DAV31, 1ST DOWN DAV (KESSLER, O.).",L
115,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,-31,RUN,-2,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR LOSS OF 2 YARDS TO THE DAV29 (KESSLER, O.).",L
116,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,12,-29,PASS,33,"TURNER, ELI","PHELPS, TYLER","PHELPS, TYLER PASS COMPLETE TO TURNER, ELI FOR 33 YARDS TO THE GU38, 1ST DOWN DAV, OUT-OF-BOUNDS (DEEN, C.).",W
117,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,38,RUN,2,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 2 YARDS TO THE GU36 (TATE, K.;FONTENEAUX, J.).",L
118,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,8,36,PENALTY DAV,0,n/a,n/a,"STORY, JAMES RUSH FOR 24 YARDS TO THE GU12, OUT-OF-BOUNDS, PENALTY DAV HOLDING (STAPLES, JALEN) 20 YARDS TO THE GU32.",L
119,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,4,32,OTHER,0,n/a,n/a,2ND AND 4.,n/a
120,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,4,32,RUN,3,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 3 YARDS TO THE GU29 (KESSLER, O.).",W
121,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,1,29,RUN,19,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 19 YARDS TO THE GU10, 1ST DOWN DAV (DEEN, C.).",W
122,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,1,10,10,RUN,2,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 2 YARDS TO THE GU8 (IKOTT, G.).",L
123,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,2,8,8,RUN,5,"BROWN, KEYLAN",n/a,"BROWN, KEYLAN RUSH FOR 5 YARDS TO THE GU3 (HONORE, J.).",W
124,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,3,3,PENALTY OPP,0,n/a,n/a,PENALTY GU SUBSTITUTION INFRACTION 1 YARDS TO THE GU2.,W
125,2019,OFFENSE,8/31/2019,GEORGETOWN,4,09:58,NO,3,2,2,RUN,2,"WICKS, WILLIAM",n/a,"WICKS, WILLIAM RUSH FOR 2 YARDS TO THE GU0, TOUCHDOWN, CLOCK 04:54.",W
126,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,YES,1,10,29,PENALTY DAV,0,n/a,n/a,"JOHNSON, G. PASS INCOMPLETE TO CRAYTON, C., PENALTY DAV PASS INTERFERENCE (BOLDEN, JAYLON) 15 YARDS TO THE GU44, 1ST DOWN GU, NO PLAY.",L
127,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,1,10,44,RUN,3,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 3 YARDS TO THE GU47 (PERRY-MARTIN, B;HILL, HARRISON).",W
128,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,2,7,47,PASS,0,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS INCOMPLETE TO CRAYTON, C..",W
129,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,3,7,47,PASS,5,"CRAYTON, C.","JOHNSON, G.","JOHNSON, G. PASS COMPLETE TO CRAYTON, C. FOR 5 YARDS TO THE DAV48 (VELA, CADE).",W
130,2019,DEFENSE,8/31/2019,GEORGETOWN,4,04:48,NO,4,2,-48,RUN,1,"SAFFOLD, J.",n/a,"SAFFOLD, J. RUSH FOR 1 YARD TO THE DAV47 (HATALOWICH, G.).",W
131,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,YES,1,10,-47,RUN,0,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR NO GAIN TO THE DAV47 (KESSLER, O.).",L
132,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,2,10,-47,RUN,4,"SHAW, KAHLEEL",n/a,"SHAW, KAHLEEL RUSH FOR 4 YARDS TO THE GU49 (REDDICK, X.).",W
133,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,3,6,49,RUN,4,"PHELPS, TYLER",n/a,"PHELPS, TYLER RUSH FOR 4 YARDS TO THE GU45 (WILSON, A.).",L
134,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,4,2,45,RUN,3,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 3 YARDS TO THE GU42, 1ST DOWN DAV (DEEN, C.;TATE, K.).",W
135,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,1,10,42,RUN,1,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 1 YARD TO THE GU41 (KESSLER, O.).",L
136,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,2,9,41,RUN,5,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR 5 YARDS TO THE GU36 (REDDICK, X.).",W
137,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,3,4,36,RUN,0,"STORY, JAMES",n/a,"STORY, JAMES RUSH FOR NO GAIN TO THE GU36 (WALTON, R.).",L
138,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,4,4,36,RUN,6,"DUGGER, WESLEY",n/a,"DUGGER, WESLEY RUSH FOR 6 YARDS TO THE GU30, 1ST DOWN DAV (BOWERS, W.).",W
139,2019,OFFENSE,8/31/2019,GEORGETOWN,4,03:22,NO,1,10,30,OTHER,0,n/a,n/a,"END OF GAME, CLOCK 00:00.",n/a
