PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
111,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,14:10,NO,1,10,24,RUN,15,"JETER, JARIUS",n/a,"JETER, JARIUS RUSH FOR 15 YARDS TO THE JU9, 1ST DOWN PC, OUT-OF-BOUNDS (J. JOHNSON).",L
112,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,14:10,NO,1,9,9,RUN,1,"JETER, JARIUS",n/a,"JETER, JARIUS RUSH FOR 1 YARD TO THE JU8 (EVAN ANDERSON;MYLES HARRIS).",W
113,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,14:10,NO,2,8,8,RUN,3,"JETER, JARIUS",n/a,"JETER, JARIUS RUSH FOR 3 YARDS TO THE JU5 (EVAN ANDERSON;TORRE PARKER).",L
114,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,14:10,NO,3,5,5,PASS,5,"DAVIS, ZOLA","HUFF, TYLER","HUFF, TYLER PASS COMPLETE TO DAVIS, ZOLA FOR 5 YARDS TO THE JU0, TOUCHDOWN, CLOCK 10:27.",L
115,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,YES,1,10,27,RUN,2,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 2 YARDS TO THE JU29 (MORRIS, JAYLON).",L
116,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,2,8,29,PASS,7,BJ BYRD,CALVIN TURNER,"CALVIN TURNER PASS COMPLETE TO BJ BYRD FOR 7 YARDS TO THE JU36, OUT-OF-BOUNDS (MULLINS, TYLER).",W
117,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,3,1,36,RUN,6,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 6 YARDS TO THE JU42, 1ST DOWN JU (WILHELM, TANNER).",W
118,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,1,10,42,RUN,6,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 6 YARDS TO THE JU48 (CAMPBELL, COLBY).",W
119,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,2,4,48,RUN,25,YOUNGE-HUMPHREY,n/a,"YOUNGE-HUMPHREY RUSH FOR 25 YARDS TO THE PC27, 1ST DOWN JU, OUT-OF-BOUNDS (BUICK, AIRON;MORRIS, JAYLON).",W
120,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,1,10,27,RUN,5,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 5 YARDS TO THE PC22 (CHIARAVALLOTI,N).",W
121,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,2,5,22,RUN,7,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 7 YARDS TO THE PC15, 1ST DOWN JU (CARRINGTON, T.;MOSES, TYRESE).",W
122,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,1,10,15,RUN,3,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 3 YARDS TO THE PC12 (MURRAY, KIMONTI).",L
123,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,2,7,12,RUN,10,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 10 YARDS TO THE PC2, 1ST DOWN JU (CURETON, DIRK;MOSES, TYRESE).",W
124,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,10:21,NO,1,2,2,RUN,2,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 2 YARDS TO THE PC0, TOUCHDOWN, CLOCK 06:27.",L
125,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,06:22,YES,1,10,27,PENALTY OPP,0,n/a,n/a,"HUFF, TYLER PASS COMPLETE TO DAVIS, ZOLA FOR 5 YARDS TO THE PC32 (MOE FLOURNOY), PENALTY PC ILLEGAL SHIFT 5 YARDS TO THE PC22, NO PLAY.",W
126,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,06:22,NO,1,15,22,RUN,-2,"DAVIS, ZOLA",n/a,"DAVIS, ZOLA RUSH FOR LOSS OF 2 YARDS TO THE PC20 (MOE FLOURNOY).",W
127,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,06:22,NO,2,17,20,PASS,0,"POTTER, WESLEY","HUFF, TYLER","HUFF, TYLER PASS INCOMPLETE TO POTTER, WESLEY.",L
128,2019,DEFENSE,9/14/2019,PRESBYTERIAN,4,06:22,NO,3,17,20,PASS,0,"MEYERS, DOHNTE","HUFF, TYLER","HUFF, TYLER PASS INCOMPLETE TO MEYERS, DOHNTE.",W
129,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,YES,1,10,40,RUN,9,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 9 YARDS TO THE PC31 (NAGY, JARRETT;EMMANWORI, O).",W
130,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,2,1,31,RUN,4,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 4 YARDS TO THE PC27, 1ST DOWN JU (NAGY, JARRETT;WILHELM, TYLER).",L
131,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,1,10,27,RUN,2,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 2 YARDS TO THE PC25 (WILHELM, TYLER).",L
132,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,2,8,25,RUN,2,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 2 YARDS TO THE PC23 (MULLINS, TYLER;NAGY, JARRETT).",W
133,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,3,6,23,RUN,0,AJ MEALER,n/a,"AJ MEALER RUSH FOR NO GAIN TO THE PC23 (MULLINS, TYLER;NAGY, JARRETT).",L
134,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,4,6,23,RUN,21,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 21 YARDS TO THE PC2, 1ST DOWN JU (CURETON, DIRK).",W
135,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,1,2,2,RUN,1,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 1 YARD TO THE PC1 (CHIARAVALLOTI,N).",L
136,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,2,1,1,RUN,1,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 1 YARD TO THE PC0, TOUCHDOWN, CLOCK 01:04.",W
137,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,1,3,3,PENALTY OPP,0,n/a,n/a,PENALTY JU FALSE START 5 YARDS TO THE PC8.,W
138,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,05:05,NO,1,8,8,RUN,0,CALVIN TURNER,n/a,CALVIN TURNER RUSH ATTEMPT FAILED.,L
139,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,01:04,YES,1,10,48,PENALTY OPP,0,n/a,n/a,PENALTY JU DELAY OF GAME (CALVIN TURNER) 5 YARDS TO THE JU43.,W
140,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,01:04,NO,1,15,43,RUN,-2,TEAM,n/a,TEAM RUSH FOR LOSS OF 2 YARDS TO THE JU41.,L
141,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,01:04,NO,2,17,41,RUN,-2,TEAM,n/a,TEAM RUSH FOR LOSS OF 2 YARDS TO THE JU39.,L
142,2019,OFFENSE,9/14/2019,PRESBYTERIAN,4,01:04,NO,3,19,39,OTHER,0,n/a,n/a,"END OF GAME, CLOCK 00:00.",n/a
0,2019,DEFENSE,9/21/2019,DARTMOUTH,1,15:00,YES,1,10,25,RUN,62,"ESTRADA, DREW",n/a,"ESTRADA, DREW RUSH FOR 62 YARDS TO THE JU13, 1ST DOWN DART (J. JOHNSON).",L
1,2019,DEFENSE,9/21/2019,DARTMOUTH,1,15:00,NO,1,10,13,RUN,3,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR 3 YARDS TO THE JU10 (BRYAN BOWEN).",W
2,2019,DEFENSE,9/21/2019,DARTMOUTH,1,15:00,NO,2,7,10,RUN,3,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR 3 YARDS TO THE JU7 (VASCO SANDERS).",L
3,2019,DEFENSE,9/21/2019,DARTMOUTH,1,15:00,NO,3,4,7,RUN,6,"ESTRADA, DREW",n/a,"ESTRADA, DREW RUSH FOR 6 YARDS TO THE JU1, 1ST DOWN DART (TORRE PARKER).",L
4,2019,DEFENSE,9/21/2019,DARTMOUTH,1,15:00,NO,1,1,1,RUN,1,"PARKER, CAYLIN",n/a,"PARKER, CAYLIN RUSH FOR 1 YARD TO THE JU0, TOUCHDOWN, CLOCK 12:50.",W
5,2019,OFFENSE,9/21/2019,DARTMOUTH,1,12:45,YES,1,10,15,RUN,3,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 3 YARDS TO THE JU18 (LALOS, NIKO).",L
6,2019,OFFENSE,9/21/2019,DARTMOUTH,1,12:45,NO,2,7,18,RUN,-1,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR LOSS OF 1 YARD TO THE JU17 (PERRY, JACKSON).",L
7,2019,OFFENSE,9/21/2019,DARTMOUTH,1,12:45,NO,3,8,17,RUN,2,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 2 YARDS TO THE JU19 (AVERY, D.J.;PERRY, JACKSON).",L
8,2019,DEFENSE,9/21/2019,DARTMOUTH,1,10:42,YES,1,10,23,PASS,0,"BAIR, ZACK","GERBINO, JARED","GERBINO, JARED PASS INCOMPLETE TO BAIR, ZACK.",W
9,2019,DEFENSE,9/21/2019,DARTMOUTH,1,10:42,NO,2,10,23,RUN,9,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR 9 YARDS TO THE JU14 (CEDRICK WILCOX).",L
10,2019,DEFENSE,9/21/2019,DARTMOUTH,1,10:42,NO,3,1,14,RUN,0,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR NO GAIN TO THE JU14 (TORRE PARKER).",W
11,2019,DEFENSE,9/21/2019,DARTMOUTH,1,10:42,NO,4,1,14,RUN,0,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR NO GAIN TO THE JU14 (TORRE PARKER).",W
12,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,YES,1,10,14,PENALTY OPP,0,n/a,n/a,"IRVIN RILEY RUSH FOR 1 YARD TO THE JU15 (TERRY, DEWAYNE;TRAYNOR, JACK), PENALTY DART PERSONAL FOUL (TERRY, DEWAYNE) 17 YARDS TO THE JU31, 1ST DOWN JU, NO PLAY.",W
13,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,1,10,31,RUN,1,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 1 YARD TO THE JU32 (TRAYNOR, JACK).",L
14,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,2,9,32,RUN,5,IRVIN RILEY,n/a,"IRVIN RILEY RUSH FOR 5 YARDS TO THE JU37 (STANLEY, DARREN).",W
15,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,3,4,37,RUN,2,BJ RILEY,n/a,"BJ RILEY RUSH FOR 2 YARDS TO THE JU39 (WALTER, SETH).",L
16,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,4,2,39,RUN,7,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 7 YARDS TO THE JU46, 1ST DOWN JU (ROEGGE, RYAN).",W
17,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,1,10,46,RUN,-4,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR LOSS OF 4 YARDS TO THE JU42 (ALEXANDER,NIGEL).",L
18,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,2,14,42,RUN,3,ISH CORTES,n/a,"ISH CORTES RUSH FOR 3 YARDS TO THE JU45 (MCGRIFF, JORDAN;ALEXANDER,NIGEL).",W
19,2019,OFFENSE,9/21/2019,DARTMOUTH,1,09:09,NO,3,11,45,RUN,5,IRVIN RILEY,n/a,"IRVIN RILEY RUSH FOR 5 YARDS TO THE 50 YARDLINE, OUT-OF-BOUNDS (JOHNSON, ISAIAH).",L
20,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,YES,1,10,28,PASS,2,"PARKER, CAYLIN","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO PARKER, CAYLIN FOR 2 YARDS TO THE JU26, FUMBLE FORCED BY J. JOHNSON, FUMBLE BY PARKER, CAYLIN RECOVERED BY DART TEAM AT JU28, OUT-OF-BOUNDS (TEAM).",W
21,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,2,10,28,RUN,0,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR NO GAIN TO THE JU28 (ETHAN HULL).",W
22,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,3,10,28,PASS,3,"ESTRADA, DREW","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO ESTRADA, DREW FOR 3 YARDS TO THE JU25 (KHALIL FLEMING).",W
23,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,4,7,25,PASS,11,"CHESSON, DALE","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO CHESSON, DALE FOR 11 YARDS TO THE JU14, 1ST DOWN DART.",L
24,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,1,10,14,RUN,11,"ESTRADA, DREW",n/a,"ESTRADA, DREW RUSH FOR 11 YARDS TO THE JU3, 1ST DOWN DART (BRYAN BOWEN;TORRE PARKER).",L
25,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,1,3,3,RUN,-2,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR LOSS OF 2 YARDS TO THE JU5 (CEDRICK WILCOX).",W
26,2019,DEFENSE,9/21/2019,DARTMOUTH,1,04:43,NO,2,5,5,PASS,5,"KRAMER, JOE","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO KRAMER, JOE FOR 5 YARDS TO THE JU0, TOUCHDOWN, CLOCK 01:47.",L
27,2019,OFFENSE,9/21/2019,DARTMOUTH,1,01:47,YES,1,10,35,RUN,3,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 3 YARDS TO THE JU38 (JOHNSON, ISAIAH).",L
28,2019,OFFENSE,9/21/2019,DARTMOUTH,1,01:47,NO,2,7,38,PASS,44,BJ BYRD,CALVIN TURNER,"CALVIN TURNER PASS COMPLETE TO BJ BYRD FOR 44 YARDS TO THE DART18, 1ST DOWN JU (MERMIGAS, NIKO).",W
29,2019,OFFENSE,9/21/2019,DARTMOUTH,1,01:47,NO,1,10,18,RUN,6,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 6 YARDS TO THE DART12 (ROEGGE, RYAN).",W
30,2019,OFFENSE,9/21/2019,DARTMOUTH,1,01:47,NO,2,4,12,RUN,1,ISH CORTES,n/a,"ISH CORTES RUSH FOR 1 YARD TO THE DART11 (ROEGGE, RYAN).",L
31,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:47,NO,3,3,11,RUN,1,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 1 YARD TO THE DART10 (PUPEL, JOHN;LEMKUIL, ANDREW).",L
32,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:47,NO,4,2,10,RUN,-1,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR LOSS OF 1 YARD TO THE DART11, OUT-OF-BOUNDS.",L
33,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,YES,1,10,11,RUN,2,"KYLER, DEREK",n/a,"KYLER, DEREK RUSH FOR 2 YARDS TO THE DART13 (CEDRICK WILCOX).",W
34,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,2,8,13,RUN,15,"KYLER, DEREK",n/a,"KYLER, DEREK RUSH FOR 15 YARDS TO THE DART28, 1ST DOWN DART (BRYAN BOWEN).",L
35,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,1,10,28,PASS,34,"ESTRADA, DREW","KYLER, DEREK","KYLER, DEREK PASS COMPLETE TO ESTRADA, DREW FOR 34 YARDS TO THE JU38, 1ST DOWN DART (MOE FLOURNOY).",L
36,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,1,10,38,PASS,-2,"PARKER, CAYLIN","KYLER, DEREK","KYLER, DEREK PASS COMPLETE TO PARKER, CAYLIN FOR LOSS OF 2 YARDS TO THE JU40 (CEDRICK WILCOX).",W
37,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,2,12,40,RUN,3,"KYLER, DEREK",n/a,"KYLER, DEREK RUSH FOR 3 YARDS TO THE JU37 (CAYSAUN WAKELEY).",L
38,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,3,9,37,PASS,12,"BAIR, ZACK","KYLER, DEREK","KYLER, DEREK PASS COMPLETE TO BAIR, ZACK FOR 12 YARDS TO THE JU25, 1ST DOWN DART (ETHAN HULL).",L
39,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,1,10,25,RUN,7,"PARKER, CAYLIN",n/a,"PARKER, CAYLIN RUSH FOR 7 YARDS TO THE JU18 (CAYSAUN WAKELEY;K. DOUGLAS).",L
40,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,2,3,18,PENALTY OPP,0,n/a,n/a,"KYLER, DEREK PASS COMPLETE TO ESTRADA, DREW FOR 1 YARD TO THE JU17 (J. JOHNSON), PENALTY DART HOLDING (MAENZA, ETHAN) 10 YARDS TO THE JU28, NO PLAY.",W
41,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,2,13,28,PASS,2,"ESTRADA, DREW","KYLER, DEREK","KYLER, DEREK PASS COMPLETE TO ESTRADA, DREW FOR 2 YARDS TO THE JU26 (CAYSAUN WAKELEY).",W
42,2019,DEFENSE,9/21/2019,DARTMOUTH,2,14:13,NO,3,11,26,PASS,26,"ESTRADA, DREW","KYLER, DEREK","KYLER, DEREK PASS COMPLETE TO ESTRADA, DREW FOR 26 YARDS TO THE JU0, 1ST DOWN DART, TOUCHDOWN, CLOCK 09:24.",L
43,2019,OFFENSE,9/21/2019,DARTMOUTH,2,09:18,YES,1,10,36,RUN,2,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 2 YARDS TO THE JU38 (MORGAN, NAEEM).",L
44,2019,OFFENSE,9/21/2019,DARTMOUTH,2,09:18,NO,2,8,38,RUN,-3,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR LOSS OF 3 YARDS TO THE JU35 (WALTER, SETH).",L
45,2019,OFFENSE,9/21/2019,DARTMOUTH,2,09:18,NO,3,11,35,RUN,6,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 6 YARDS TO THE JU41, OUT-OF-BOUNDS (ROEGGE, RYAN).",L
46,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,YES,1,10,45,PASS,0,"REMPEL, CONNOR,","GERBINO, JARED","GERBINO, JARED PASS INCOMPLETE TO REMPEL, CONNOR, DROPPED PASS.",W
47,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,2,10,45,RUN,7,"PARKER, CAYLIN",n/a,"PARKER, CAYLIN RUSH FOR 7 YARDS TO THE JU48 (J. JOHNSON).",L
48,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,3,3,48,RUN,10,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR 10 YARDS TO THE JU38, 1ST DOWN DART (CAYSAUN WAKELEY).",L
49,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,1,10,38,RUN,7,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR 7 YARDS TO THE JU31 (ETHAN HULL;CRANDALL MAINES).",L
50,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,2,3,31,RUN,3,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR 3 YARDS TO THE JU28, 1ST DOWN DART (ETHAN HULL;BRYAN BOWEN).",W
51,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,1,10,28,PASS,4,"REMPEL, CONNOR","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO REMPEL, CONNOR FOR 4 YARDS TO THE JU24 (CAYSAUN WAKELEY).",W
52,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,2,6,24,RUN,3,"GERBINO, JARED",n/a,"GERBINO, JARED RUSH FOR 3 YARDS TO THE JU21 (BRYAN BOWEN;ETHAN HULL).",L
53,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,3,3,21,RUN,3,"PARKER, CAYLIN",n/a,"PARKER, CAYLIN RUSH FOR 3 YARDS TO THE JU18, 1ST DOWN DART (TORRE PARKER).",L
54,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,1,10,18,PASS,8,"CHESSON, DALE","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO CHESSON, DALE FOR 8 YARDS TO THE JU10, OUT-OF-BOUNDS (CJ LEWIS).",L
55,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,2,2,10,PASS,5,"REMPEL, CONNOR","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO REMPEL, CONNOR FOR 5 YARDS TO THE JU5, 1ST DOWN DART, OUT-OF-BOUNDS (J. JOHNSON).",L
56,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,1,5,5,PASS,0,"COONEY, JAMAL","GERBINO, JARED","GERBINO, JARED PASS INCOMPLETE TO COONEY, JAMAL (J. JOHNSON).",W
57,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,2,5,5,RUN,2,"BAIR, ZACK",n/a,"BAIR, ZACK RUSH FOR 2 YARDS TO THE JU3 (MYLES HARRIS).",L
58,2019,DEFENSE,9/21/2019,DARTMOUTH,2,07:22,NO,3,3,3,PASS,3,"KRAMER, JOE","GERBINO, JARED","GERBINO, JARED PASS COMPLETE TO KRAMER, JOE FOR 3 YARDS TO THE JU0, TOUCHDOWN, CLOCK 01:38.",L
59,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,YES,1,10,9,PASS,0,BJ BYRD,CALVIN TURNER,CALVIN TURNER PASS INCOMPLETE TO BJ BYRD.,L
60,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,2,10,9,RUN,2,ISH CORTES,n/a,"ISH CORTES RUSH FOR 2 YARDS TO THE JU11 (MCGRIFF, JORDAN;WALTER, SETH).",W
61,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,3,8,11,PASS,9,MITCHELL BAILEY,CALVIN TURNER,"CALVIN TURNER PASS COMPLETE TO MITCHELL BAILEY FOR 9 YARDS TO THE JU20, 1ST DOWN JU.",W
62,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,1,10,20,RUN,1,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 1 YARD TO THE JU21, OUT-OF-BOUNDS (CROSS, TANNER).",L
63,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,2,9,21,RUN,6,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 6 YARDS TO THE JU27 (ROEGGE, RYAN).",W
64,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,3,3,27,RUN,13,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 13 YARDS TO THE JU40, 1ST DOWN JU, OUT-OF-BOUNDS (LEMKUIL, ANDREW).",W
65,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,1,10,40,RUN,5,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 5 YARDS TO THE JU45, OUT-OF-BOUNDS.",W
66,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,2,5,45,RUN,19,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 19 YARDS TO THE DART36, 1ST DOWN JU, OUT-OF-BOUNDS.",W
67,2019,OFFENSE,9/21/2019,DARTMOUTH,2,01:37,NO,1,10,36,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
68,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,1,10,25,OTHER,0,n/a,n/a,JU BALL ON JU25.,n/a
69,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,1,10,25,RUN,1,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 1 YARD TO THE JU26, OUT-OF-BOUNDS (MERMIGAS, NIKO).",L
70,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,2,9,26,RUN,9,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 9 YARDS TO THE JU35, 1ST DOWN JU (ALEXANDER,NIGEL;AVERY, D.J.).",W
71,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,1,10,35,RUN,5,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR 5 YARDS TO THE JU40 (ROEGGE, RYAN;TRAYNOR, JACK).",W
72,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,2,5,40,RUN,7,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 7 YARDS TO THE JU47, 1ST DOWN JU (AVERY, D.J.).",W
73,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,1,10,47,RUN,9,CALVIN TURNER,n/a,"CALVIN TURNER RUSH FOR 9 YARDS TO THE DART44 (ALEXANDER,NIGEL).",W
74,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,2,1,44,RUN,4,GARNETT NICOLAS,n/a,"GARNETT NICOLAS RUSH FOR 4 YARDS TO THE DART40, 1ST DOWN JU (ALEXANDER,NIGEL;TRAYNOR, JACK).",L
75,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,1,10,40,PASS,0,AJ MEALER,CALVIN TURNER,CALVIN TURNER PASS INCOMPLETE TO AJ MEALER.,L
76,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,2,10,40,RUN,0,AJ DAVIS,n/a,"AJ DAVIS RUSH FOR NO GAIN TO THE DART40 (SIMPSON, T.J.;TRAYNOR, JACK).",W
77,2019,OFFENSE,9/21/2019,DARTMOUTH,3,15:00,NO,3,10,40,RUN,-2,BJ RILEY,n/a,"BJ RILEY RUSH FOR LOSS OF 2 YARDS TO THE DART42 (ROEGGE, RYAN).",L
78,2019,DEFENSE,9/21/2019,DARTMOUTH,3,09:45,YES,1,10,38,RUN,-3,"PARKER, CAYLIN",n/a,"PARKER, CAYLIN RUSH FOR LOSS OF 3 YARDS TO THE DART35 (CAYSAUN WAKELEY).",W
79,2019,DEFENSE,9/21/2019,DARTMOUTH,3,09:45,NO,2,13,35,RUN,11,"KYLER, DEREK",n/a,"KYLER, DEREK RUSH FOR 11 YARDS TO THE DART46 (BRYAN BOWEN).",L
80,2019,DEFENSE,9/21/2019,DARTMOUTH,3,09:45,NO,3,2,46,RUN,16,"COONEY, JAMAL",n/a,"COONEY, JAMAL RUSH FOR 16 YARDS TO THE JU38, 1ST DOWN DART (ETHAN HULL;MOE FLOURNOY).",L
